dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.25,Neural vs Analytical,22.25701141357422,22.522859573364258,2.1982319355010986
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.3,Analytical vs GT,23.543861389160156,24.0629825592041,2.4196560382843018
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.3,Neural vs GT,20.149005889892578,20.173898696899414,1.244003415107727
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.3,Neural vs Analytical,22.63735580444336,23.091838836669922,2.496319532394409
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.35,Analytical vs GT,21.277286529541016,21.715200424194336,2.0850727558135986
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.35,Neural vs GT,19.594623565673828,19.575546264648438,1.1176979541778564
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.35,Neural vs Analytical,24.441158294677734,24.647626876831055,2.94352388381958
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.4,Analytical vs GT,20.308135986328125,20.552106857299805,1.6879613399505615
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.4,Neural vs GT,19.184207916259766,19.17859649658203,1.1702147722244263
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.4,Neural vs Analytical,26.166606903076172,26.14550018310547,3.560783863067627
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.45,Analytical vs GT,19.633270263671875,19.693052291870117,1.5746876001358032
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.45,Neural vs GT,18.829689025878906,18.86487579345703,1.2333941459655762
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.45,Neural vs Analytical,27.05194664001465,27.5257568359375,3.520441770553589
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.5,Analytical vs GT,18.760005950927734,18.851369857788086,1.3000574111938477
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.5,Neural vs GT,18.361099243164062,18.4132022857666,1.141000747680664
