dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.3,Analytical vs GT,27.04113006591797,27.5334529876709,3.545219659805298
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.3,Neural vs GT,22.13567543029785,22.061908721923828,1.7364400625228882
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.3,Neural vs Analytical,24.628108978271484,24.084501266479492,2.47084903717041
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.35,Analytical vs GT,24.49513816833496,24.819866180419922,3.072734832763672
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.35,Neural vs GT,20.958271026611328,21.04027557373047,1.742004156112671
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.35,Neural vs Analytical,24.117950439453125,24.221094131469727,2.969698429107666
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.4,Analytical vs GT,22.44028091430664,22.465438842773438,2.0056345462799072
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.4,Neural vs GT,20.130943298339844,20.152368545532227,1.6877169609069824
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.4,Neural vs Analytical,24.572349548339844,24.710670471191406,3.0320820808410645
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.45,Analytical vs GT,20.831512451171875,21.413724899291992,2.3147733211517334
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.45,Neural vs GT,19.640804290771484,19.655399322509766,1.7518008947372437
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.45,Neural vs Analytical,25.5101261138916,25.3091983795166,3.14723801612854
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.5,Analytical vs GT,19.48561668395996,19.887990951538086,2.0051870346069336
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.5,Neural vs GT,18.652061462402344,18.86119842529297,1.6104131937026978
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.5,Neural vs Analytical,26.410545349121094,25.984163284301758,2.932234287261963
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.6,Analytical vs GT,17.857986450195312,18.082378387451172,1.3837100267410278
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.6,Neural vs GT,17.52075958251953,17.468265533447266,1.3376424312591553
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.6,Neural vs Analytical,27.032821655273438,26.77484130859375,2.8997223377227783
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.7,Analytical vs GT,16.685726165771484,16.7713565826416,1.544247031211853
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.7,Neural vs GT,16.414081573486328,16.496253967285156,1.526637077331543
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.7,Neural vs Analytical,28.404003143310547,28.014087677001953,2.7165400981903076
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.8,Analytical vs GT,16.177494049072266,16.26891326904297,1.6194506883621216
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.8,Neural vs GT,15.93145751953125,16.08757972717285,1.6061091423034668
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.8,Neural vs Analytical,29.472808837890625,29.390928268432617,1.973999261856079
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.9,Analytical vs GT,15.613260269165039,15.548969268798828,1.484200358390808
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.9,Neural vs GT,15.419326782226562,15.42465591430664,1.5110996961593628
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.9,Neural vs Analytical,30.155467987060547,30.245223999023438,2.0735654830932617
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,1.0,Analytical vs GT,14.64000415802002,14.75131607055664,1.3702648878097534
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,1.0,Neural vs GT,14.554140090942383,14.637240409851074,1.3149088621139526
FashionMNIST,10000,LocalEquivUNet2dCondModel,denoising,False,True,1.0,Neural vs Analytical,30.479732513427734,30.182294845581055,1.7614473104476929
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.01,Analytical vs GT,24.493249893188477,25.59656524658203,5.451930046081543
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.01,Neural vs GT,20.71918487548828,20.719541549682617,2.783722162246704
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.01,Neural vs Analytical,23.478275299072266,23.64889907836914,3.4387381076812744
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.02,Analytical vs GT,24.23668670654297,25.306133270263672,5.38620662689209
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.02,Neural vs GT,20.72209930419922,20.714126586914062,2.761594533920288
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.02,Neural vs Analytical,23.89447021484375,23.83100128173828,3.4300026893615723
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.03,Analytical vs GT,24.034263610839844,24.962366104125977,5.0010175704956055
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.03,Neural vs GT,20.59587860107422,20.60186004638672,2.741462469100952
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.03,Neural vs Analytical,23.700889587402344,23.79216766357422,3.285036563873291
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.04,Analytical vs GT,23.530725479125977,24.738649368286133,4.908012390136719
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.04,Neural vs GT,20.588926315307617,20.554126739501953,2.714735746383667
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.04,Neural vs Analytical,24.032283782958984,23.843942642211914,3.202812671661377
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.05,Analytical vs GT,23.34813690185547,24.40532875061035,4.582510948181152
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.05,Neural vs GT,20.33056640625,20.417827606201172,2.6645004749298096
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.05,Neural vs Analytical,23.90099334716797,23.81539535522461,3.187174081802368
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.06,Analytical vs GT,23.542341232299805,24.022235870361328,4.438490867614746
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.06,Neural vs GT,20.341968536376953,20.29290008544922,2.6259424686431885
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.06,Neural vs Analytical,23.795955657958984,23.94179916381836,3.1034185886383057
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.07,Analytical vs GT,23.467323303222656,23.790210723876953,4.477318286895752
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.07,Neural vs GT,20.212549209594727,20.207178115844727,2.615442991256714
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.07,Neural vs Analytical,24.118541717529297,24.021862030029297,3.139993906021118
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.08,Analytical vs GT,23.203493118286133,23.53408432006836,4.194545269012451
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.08,Neural vs GT,20.129859924316406,20.135805130004883,2.5197644233703613
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.08,Neural vs Analytical,24.237119674682617,23.94414710998535,2.965057849884033
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.09,Analytical vs GT,22.71331024169922,23.210224151611328,4.000035762786865
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.09,Neural vs GT,20.123868942260742,20.0140438079834,2.5212440490722656
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.09,Neural vs Analytical,24.16571044921875,24.04941177368164,3.110116958618164
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.1,Analytical vs GT,22.762813568115234,22.979503631591797,3.748495101928711
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.1,Neural vs GT,19.864730834960938,19.932527542114258,2.5778791904449463
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.1,Neural vs Analytical,24.043933868408203,24.070608139038086,3.2176413536071777
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.15,Analytical vs GT,21.957910537719727,22.176889419555664,3.442721128463745
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.15,Neural vs GT,19.3812255859375,19.376537322998047,2.34726619720459
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.15,Neural vs Analytical,23.763648986816406,23.812795639038086,2.9109323024749756
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.2,Analytical vs GT,21.304912567138672,21.16997718811035,2.9042866230010986
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.2,Neural vs GT,18.771770477294922,18.907529830932617,2.2239320278167725
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.2,Neural vs Analytical,23.984037399291992,23.758434295654297,2.9800407886505127
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.25,Analytical vs GT,20.267303466796875,20.4208927154541,2.66456937789917
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.25,Neural vs GT,18.46756362915039,18.457674026489258,2.0605480670928955
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.25,Neural vs Analytical,24.318096160888672,23.887939453125,3.1086490154266357
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.3,Analytical vs GT,19.657962799072266,19.53594398498535,2.3750782012939453
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.3,Neural vs GT,17.81793212890625,17.972810745239258,1.99293053150177
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.3,Neural vs Analytical,23.91732406616211,23.947715759277344,2.742974281311035
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.35,Analytical vs GT,19.256267547607422,18.902694702148438,2.057605028152466
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.35,Neural vs GT,17.220252990722656,17.51348304748535,1.8348850011825562
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.35,Neural vs Analytical,23.651142120361328,23.8726749420166,2.993216037750244
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.4,Analytical vs GT,18.102069854736328,18.035205841064453,1.8794540166854858
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.4,Neural vs GT,16.840389251708984,17.095779418945312,1.7625411748886108
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.4,Neural vs Analytical,24.317888259887695,24.37527084350586,2.987553119659424
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.45,Analytical vs GT,17.60008430480957,17.728199005126953,1.8193551301956177
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.45,Neural vs GT,16.795089721679688,16.832056045532227,1.7282971143722534
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.45,Neural vs Analytical,25.10830307006836,24.69390869140625,3.220010280609131
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.5,Analytical vs GT,17.06559944152832,17.139692306518555,1.7206754684448242
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.5,Neural vs GT,16.14401626586914,16.499998092651367,1.6954119205474854
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.5,Neural vs Analytical,25.441802978515625,25.463987350463867,3.008330821990967
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.6,Analytical vs GT,16.348339080810547,16.43376350402832,1.5298124551773071
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.6,Neural vs GT,15.866954803466797,15.940957069396973,1.5480448007583618
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.6,Neural vs Analytical,26.41619873046875,25.97641372680664,2.748222827911377
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.7,Analytical vs GT,15.497512817382812,15.651311874389648,1.5852055549621582
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.7,Neural vs GT,15.268135070800781,15.353215217590332,1.6073782444000244
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.7,Neural vs Analytical,27.27206039428711,26.95627212524414,2.9445340633392334
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.8,Analytical vs GT,15.388890266418457,15.167506217956543,1.5584709644317627
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.8,Neural vs GT,15.09242057800293,14.92275619506836,1.5324841737747192
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.8,Neural vs Analytical,27.619606018066406,27.240617752075195,2.2693076133728027
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.9,Analytical vs GT,14.884965896606445,14.857556343078613,1.5208680629730225
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.9,Neural vs GT,14.676340103149414,14.651176452636719,1.5350284576416016
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,0.9,Neural vs Analytical,27.89776611328125,27.630897521972656,1.9523873329162598
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,1.0,Analytical vs GT,14.328902244567871,14.295488357543945,1.2375560998916626
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,1.0,Neural vs GT,14.031015396118164,14.067626953125,1.2666816711425781
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,True,True,1.0,Neural vs Analytical,27.77621841430664,27.362934112548828,2.24316143989563
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.01,Analytical vs GT,79.62123107910156,74.74126434326172,7.71869421005249
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.01,Neural vs GT,26.782974243164062,26.969633102416992,2.547213315963745
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.01,Neural vs Analytical,26.78302001953125,26.970796585083008,2.5480740070343018
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.02,Analytical vs GT,60.96918487548828,62.792457580566406,11.251631736755371
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.02,Neural vs GT,25.64143180847168,25.86962890625,2.464000701904297
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.02,Neural vs Analytical,25.649433135986328,25.880760192871094,2.4699971675872803
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.03,Analytical vs GT,52.485595703125,53.733314514160156,11.49608039855957
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.03,Neural vs GT,24.687210083007812,25.052202224731445,2.356482744216919
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.03,Neural vs Analytical,24.704071044921875,25.091875076293945,2.3790271282196045
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.04,Analytical vs GT,40.91998291015625,43.844970703125,8.663537979125977
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.04,Neural vs GT,24.347991943359375,24.332935333251953,2.2915797233581543
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.04,Neural vs Analytical,24.49041748046875,24.466899871826172,2.333554744720459
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.05,Analytical vs GT,36.45460510253906,38.2855110168457,7.3253607749938965
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.05,Neural vs GT,23.54703140258789,23.73196792602539,2.2182304859161377
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.05,Neural vs Analytical,23.693756103515625,24.083642959594727,2.339719772338867
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.06,Analytical vs GT,33.2639045715332,33.582889556884766,3.7350881099700928
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.06,Neural vs GT,23.137126922607422,23.0718936920166,2.020463466644287
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.06,Neural vs Analytical,23.592453002929688,23.638504028320312,2.181833267211914
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.07,Analytical vs GT,30.916112899780273,31.0792179107666,3.392296314239502
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.07,Neural vs GT,22.527454376220703,22.657766342163086,1.962368369102478
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.07,Neural vs Analytical,23.596176147460938,23.51251792907715,2.1516456604003906
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.08,Analytical vs GT,28.793466567993164,28.765060424804688,3.0269832611083984
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.08,Neural vs GT,22.311325073242188,22.257829666137695,1.9553169012069702
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.08,Neural vs Analytical,23.787567138671875,23.52381134033203,2.199674367904663
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.09,Analytical vs GT,26.982789993286133,27.137327194213867,2.942270517349243
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.09,Neural vs GT,21.924602508544922,22.010910034179688,1.8314874172210693
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.09,Neural vs Analytical,24.04364013671875,23.82091522216797,2.124575138092041
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.1,Analytical vs GT,25.464984893798828,25.991859436035156,2.640209436416626
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.1,Neural vs GT,21.60497283935547,21.569486618041992,1.8293527364730835
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.1,Neural vs Analytical,23.682331085205078,23.714780807495117,2.2023162841796875
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.15,Analytical vs GT,22.011295318603516,22.057950973510742,2.037559986114502
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.15,Neural vs GT,20.16814422607422,20.210609436035156,1.5157639980316162
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.15,Neural vs Analytical,24.709857940673828,24.77701187133789,2.0244977474212646
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.2,Analytical vs GT,19.881145477294922,19.938650131225586,1.5769680738449097
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.2,Neural vs GT,19.08966064453125,19.10938262939453,1.4451866149902344
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.2,Neural vs Analytical,26.017343521118164,26.067964553833008,1.8552018404006958
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.25,Analytical vs GT,18.997371673583984,19.031845092773438,1.5194603204727173
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.25,Neural vs GT,18.367908477783203,18.457517623901367,1.432456612586975
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.25,Neural vs Analytical,27.247974395751953,27.133159637451172,1.7712349891662598
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.3,Analytical vs GT,18.15127182006836,17.953651428222656,1.333696961402893
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.3,Neural vs GT,17.58548355102539,17.563007354736328,1.2965898513793945
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.3,Neural vs Analytical,27.8586368560791,27.973302841186523,1.7844582796096802
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.35,Analytical vs GT,17.602882385253906,17.479324340820312,1.3875490427017212
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.35,Neural vs GT,17.277202606201172,17.189207077026367,1.3404226303100586
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.35,Neural vs Analytical,28.262191772460938,28.422950744628906,1.8724639415740967
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.4,Analytical vs GT,16.69873809814453,16.767393112182617,1.2999094724655151
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.4,Neural vs GT,16.664676666259766,16.613256454467773,1.3145122528076172
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.4,Neural vs Analytical,29.031097412109375,29.127164840698242,1.5637941360473633
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.45,Analytical vs GT,16.72323226928711,16.66841697692871,1.3690305948257446
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.45,Neural vs GT,16.47040557861328,16.48387908935547,1.3282747268676758
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.45,Neural vs Analytical,29.11651611328125,29.253705978393555,1.2973432540893555
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.5,Analytical vs GT,16.204113006591797,16.19356918334961,1.345799446105957
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.5,Neural vs GT,16.02768325805664,16.07163429260254,1.2893980741500854
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.5,Neural vs Analytical,29.866233825683594,29.65534210205078,1.4980729818344116
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.6,Analytical vs GT,15.164112091064453,15.40035629272461,1.1576670408248901
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.6,Neural vs GT,15.105250358581543,15.310530662536621,1.1658238172531128
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.6,Neural vs Analytical,29.98134422302246,29.99716567993164,1.374752402305603
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.7,Analytical vs GT,14.831960678100586,14.816768646240234,1.3750064373016357
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.7,Neural vs GT,14.736040115356445,14.739618301391602,1.367466688156128
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.7,Neural vs Analytical,30.076351165771484,29.970529556274414,1.066428542137146
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.8,Analytical vs GT,14.403973579406738,14.711600303649902,1.5424144268035889
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.8,Neural vs GT,14.350142478942871,14.634821891784668,1.5454727411270142
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.8,Neural vs Analytical,30.486892700195312,30.458005905151367,1.3754557371139526
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.9,Analytical vs GT,14.231094360351562,14.246460914611816,1.4902364015579224
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.9,Neural vs GT,14.137755393981934,14.19428825378418,1.4668539762496948
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,0.9,Neural vs Analytical,30.375,30.309022903442383,0.9884250164031982
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,1.0,Analytical vs GT,13.518285751342773,13.62137222290039,1.3788813352584839
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,1.0,Neural vs GT,13.510665893554688,13.571760177612305,1.3742183446884155
FashionMNIST,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,True,True,1.0,Neural vs Analytical,30.32024383544922,30.348217010498047,1.0447139739990234
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,False,0.01,Analytical vs GT,14.824197769165039,14.621356964111328,1.7396843433380127
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,False,0.01,Neural vs GT,16.435279846191406,16.364418029785156,2.2943966388702393
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,False,0.01,Neural vs Analytical,19.194801330566406,19.236080169677734,2.2308552265167236
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,False,0.02,Analytical vs GT,15.066888809204102,14.734728813171387,1.7050561904907227
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,False,0.02,Neural vs GT,16.40818214416504,16.348190307617188,2.270925283432007
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,False,0.02,Neural vs Analytical,19.49239730834961,19.458660125732422,2.215775966644287
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,False,0.03,Analytical vs GT,14.843219757080078,14.734179496765137,1.7148622274398804
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,False,0.03,Neural vs GT,16.205699920654297,16.306489944458008,2.273827075958252
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,False,0.03,Neural vs Analytical,19.802288055419922,19.55385398864746,2.2598133087158203
FashionMNIST,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,False,0.04,Analytical vs GT,14.775936126708984,14.779596328735352,1.7185211181640625
