dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.2,Neural vs GT,20.876861572265625,20.724027633666992,1.5595974922180176
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.2,Neural vs Analytical,22.26272201538086,22.422021865844727,1.1960477828979492
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.25,Analytical vs GT,25.865325927734375,25.523269653320312,2.7675817012786865
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.25,Neural vs GT,20.193620681762695,20.197420120239258,1.5062012672424316
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.25,Neural vs Analytical,21.930259704589844,22.028696060180664,1.0899958610534668
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.3,Analytical vs GT,24.44051170349121,24.20184898376465,2.729588508605957
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.3,Neural vs GT,19.294971466064453,19.316560745239258,1.5633803606033325
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.3,Neural vs Analytical,21.25189971923828,21.316171646118164,1.2110999822616577
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.35,Analytical vs GT,23.542686462402344,23.249082565307617,2.6919119358062744
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.35,Neural vs GT,18.912038803100586,18.782289505004883,1.5490119457244873
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.35,Neural vs Analytical,20.88817024230957,20.965003967285156,1.207597017288208
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.4,Analytical vs GT,22.439151763916016,22.334945678710938,2.6147921085357666
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.4,Neural vs GT,18.358837127685547,18.29747772216797,1.4606831073760986
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.4,Neural vs Analytical,20.925376892089844,20.88770294189453,1.3953889608383179
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.45,Analytical vs GT,21.255813598632812,21.307924270629883,2.423646926879883
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.45,Neural vs GT,17.84632110595703,17.809223175048828,1.521150827407837
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.45,Neural vs Analytical,20.7418212890625,20.798376083374023,1.461429476737976
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.5,Analytical vs GT,20.124202728271484,20.08728790283203,2.090313196182251
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.5,Neural vs GT,17.276580810546875,17.2782039642334,1.506282091140747
