dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.25,Neural vs Analytical,21.1644229888916,21.161205291748047,1.1605538129806519
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.3,Analytical vs GT,24.44051170349121,24.20184898376465,2.729588508605957
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.3,Neural vs GT,18.775897979736328,18.930418014526367,1.4325963258743286
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.3,Neural vs Analytical,20.471099853515625,20.555824279785156,1.232965111732483
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.35,Analytical vs GT,23.542686462402344,23.249082565307617,2.6919119358062744
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.35,Neural vs GT,18.394418716430664,18.478551864624023,1.2466124296188354
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.35,Neural vs Analytical,20.22030258178711,20.242637634277344,1.2821142673492432
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.4,Analytical vs GT,22.439151763916016,22.334945678710938,2.6147921085357666
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.4,Neural vs GT,17.987873077392578,18.044790267944336,1.2670263051986694
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.4,Neural vs Analytical,20.05500030517578,20.104516983032227,1.3195887804031372
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.45,Analytical vs GT,21.255813598632812,21.307924270629883,2.423646926879883
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.45,Neural vs GT,17.552019119262695,17.565567016601562,1.3485262393951416
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.45,Neural vs Analytical,19.993227005004883,19.95861053466797,1.6073542833328247
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.5,Analytical vs GT,20.124202728271484,20.08728790283203,2.090313196182251
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.5,Neural vs GT,17.09264373779297,17.3011417388916,1.1961860656738281
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.5,Neural vs Analytical,20.121456146240234,20.279321670532227,1.7545987367630005
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.6,Analytical vs GT,18.598987579345703,18.46046257019043,1.8037856817245483
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.6,Neural vs GT,16.230998992919922,16.53839874267578,1.3818613290786743
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.6,Neural vs Analytical,20.582622528076172,20.840675354003906,2.1743812561035156
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.7,Analytical vs GT,16.98680305480957,16.985431671142578,1.88681960105896
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.7,Neural vs GT,15.853534698486328,15.789685249328613,1.2506718635559082
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.7,Neural vs Analytical,21.498790740966797,21.62177085876465,2.2897465229034424
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.8,Analytical vs GT,16.3382568359375,16.092893600463867,1.2971497774124146
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.8,Neural vs GT,15.737014770507812,15.554283142089844,1.2099828720092773
