dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FashionMNIST,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.8,Neural vs GT,14.797319412231445,15.00766372680664,1.5325496196746826
FashionMNIST,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.8,Neural vs Analytical,30.289785385131836,30.038429260253906,2.114943504333496
FashionMNIST,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.9,Analytical vs GT,14.470243453979492,14.539560317993164,1.5131171941757202
FashionMNIST,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.9,Neural vs GT,14.365081787109375,14.519371032714844,1.5298463106155396
FashionMNIST,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.9,Neural vs Analytical,29.880447387695312,29.866317749023438,2.20060396194458
FashionMNIST,10000,PatchMLP,convolution_gaussian_1.0,False,True,1.0,Analytical vs GT,13.925960540771484,13.955953598022461,1.4415843486785889
FashionMNIST,10000,PatchMLP,convolution_gaussian_1.0,False,True,1.0,Neural vs GT,13.85078239440918,13.943500518798828,1.39117431640625
FashionMNIST,10000,PatchMLP,convolution_gaussian_1.0,False,True,1.0,Neural vs Analytical,29.445587158203125,29.22510528564453,2.2864537239074707
FashionMNIST,10000,PatchMLP,denoising,False,True,0.01,Analytical vs GT,79.99996948242188,79.99003601074219,0.04492078721523285
FashionMNIST,10000,PatchMLP,denoising,False,True,0.01,Neural vs GT,36.617523193359375,36.565147399902344,1.297868251800537
FashionMNIST,10000,PatchMLP,denoising,False,True,0.01,Neural vs Analytical,36.61748504638672,36.565101623535156,1.2978579998016357
FashionMNIST,10000,PatchMLP,denoising,False,True,0.02,Analytical vs GT,79.99980163574219,79.71328735351562,1.459952473640442
FashionMNIST,10000,PatchMLP,denoising,False,True,0.02,Neural vs GT,35.647605895996094,35.495750427246094,1.252915859222412
FashionMNIST,10000,PatchMLP,denoising,False,True,0.02,Neural vs Analytical,35.64759826660156,35.49580001831055,1.2529044151306152
FashionMNIST,10000,PatchMLP,denoising,False,True,0.03,Analytical vs GT,79.99958801269531,79.18620300292969,2.532092809677124
