dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.09,Analytical vs GT,33.006675720214844,34.565757751464844,5.87012243270874
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.09,Neural vs GT,22.48702049255371,22.744644165039062,2.113538980484009
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.09,Neural vs Analytical,23.485126495361328,23.29171371459961,2.33056378364563
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.1,Analytical vs GT,31.570173263549805,32.16789245605469,4.786316394805908
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.1,Neural vs GT,22.352886199951172,22.360851287841797,2.0691380500793457
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.1,Neural vs Analytical,22.904674530029297,23.066650390625,2.3324060440063477
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.15,Analytical vs GT,25.140731811523438,25.154319763183594,2.635928153991699
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.15,Neural vs GT,21.066822052001953,21.010601043701172,1.7846721410751343
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.15,Neural vs Analytical,23.42827606201172,23.257427215576172,2.300765037536621
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.2,Analytical vs GT,21.604860305786133,21.750036239624023,2.2504963874816895
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.2,Neural vs GT,19.58734893798828,19.751625061035156,1.5274546146392822
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.2,Neural vs Analytical,24.23357582092285,24.473134994506836,2.612884998321533
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.25,Analytical vs GT,20.000267028808594,20.2923641204834,1.7892085313796997
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.25,Neural vs GT,19.103981018066406,19.133508682250977,1.5398969650268555
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.25,Neural vs Analytical,26.31106185913086,26.05698013305664,3.051060199737549
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.3,Analytical vs GT,18.78030776977539,18.744325637817383,1.4223086833953857
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.3,Neural vs GT,18.57159423828125,18.201679229736328,1.3390591144561768
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.3,Neural vs Analytical,27.780075073242188,27.532026290893555,2.5589165687561035
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.35,Analytical vs GT,18.126014709472656,18.175336837768555,1.4349921941757202
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.35,Neural vs GT,17.93513298034668,17.7871150970459,1.4456431865692139
